0.0008838901994749904	0.0005290223052725196	0.0021053452510386705	0.0009546013898216188	0.000754461158066988	0.0006905587506480515	0.0024575269781053066	0.0017940159887075424	0.0012979131424799562	0.0022252793423831463	0.0027432453352957964	0.0029486326966434717	0.0007521499646827579	0.008191507309675217	0.0018088828073814511	0.0013548817951232195	0.0010215021902695298	0.002940637059509754	0.006032690871506929	0.012975882738828659	0.010960987769067287
0.0010159433586522937	0.0011285740183666348	0.001167240203358233	0.0026098720263689756	0.0014016986824572086	0.002264531562104821	0.0012549353996291757	0.0027150544337928295	0.0021831835620105267	0.005852911155670881	0.007007845677435398	0.0022421220783144236	0.0012339507229626179	0.005871045868843794	0.0032334537245333195	0.002605726709589362	0.0016930229030549526	0.004908859729766846	0.009269527159631252	0.013735895045101643	0.02906973473727703
0.0010664442088454962	0.0011765573872253299	0.001570625463500619	0.002871547592803836	0.0012463361490517855	0.0020079859532415867	0.001227647764608264	0.0030221298802644014	0.0019314849050715566	0.002470622770488262	0.002872892189770937	0.002375702140852809	0.001474091550335288	0.004563176538795233	0.0025910884141921997	0.002405280712991953	0.0018966627540066838	0.006504072807729244	0.006338970270007849	0.009370511397719383	0.021769875660538673
0.0013994881883263588	0.0011927877785637975	0.0020324948709458113	0.001336886314675212	0.0014806282706558704	0.0017204835312440991	0.0011919321259483695	0.0016802699537947774	0.0018419797997921705	0.00187492067925632	0.0017696809954941273	0.0026686389464884996	0.0012358532985672355	0.007082146126776934	0.0014891843311488628	0.002672061324119568	0.00200311909429729	0.004598033148795366	0.007019401527941227	0.007692479528486729	0.009606187231838703
0.0015408984618261456	0.0014475480420514941	0.0016964098904281855	0.001725133159197867	0.0016550659202039242	0.002425805199891329	0.0011848321883007884	0.0017487789737060666	0.002015556674450636	0.002257963176816702	0.001566575258038938	0.002168747130781412	0.0015642541693523526	0.005876361858099699	0.0014486360596492887	0.003367868484929204	0.0027622149791568518	0.00532278697937727	0.009878461249172688	0.008556613698601723	0.014377850107848644
0.003259581746533513	0.0013803245965391397	0.0028742069844156504	0.0024852228816598654	0.004145277198404074	0.002186751924455166	0.0015918225981295109	0.0019270125776529312	0.0032034970354288816	0.0028880895115435123	0.004882709123194218	0.0020579234696924686	0.0016889298567548394	0.012222043238580227	0.002834364539012313	0.0025232606567442417	0.002062365645542741	0.003755738027393818	0.00971211027354002	0.00473638903349638	0.0073126801289618015
0.0014806477120146155	0.0009705271804705262	0.0014520291006192565	0.0020437275525182486	0.0013528963318094611	0.0012663026573136449	0.001350093400105834	0.001435359357856214	0.0013830639654770494	0.004070637747645378	0.004897038917988539	0.001947102602571249	0.0011788239935413003	0.005313337780535221	0.002730575855821371	0.0017612287774682045	0.0018906028708443046	0.00304626626893878	0.005438728723675013	0.006045326590538025	0.011524180881679058
0.0018412837525829673	0.0012406873283907771	0.0018115328857675195	0.0037911583203822374	0.0017319491598755121	0.0018072189996019006	0.0016943142982199788	0.002407889813184738	0.0021297188941389322	0.005729430355131626	0.008618838153779507	0.002303910441696644	0.0018302759854122996	0.010537772439420223	0.0048172674141824245	0.0018423250876367092	0.0017444445984438062	0.003788480767980218	0.009298943914473057	0.008089272305369377	0.014094791375100613
0.0019950249698013067	0.0009245112887583673	0.002426429418846965	0.002433326095342636	0.0017059547826647758	0.0011879761004820466	0.001551588298752904	0.0013752114027738571	0.0016190869500860572	0.0017175469547510147	0.001471176859922707	0.0022421288304030895	0.0014989100163802505	0.0068619707599282265	0.001322239637374878	0.0014406557893380523	0.0014495332725346088	0.00245430925861001	0.006966446526348591	0.006621323060244322	0.006935338489711285
0.002180901588872075	0.0014199449215084314	0.0016034285072237253	0.004641880746930838	0.0022440534085035324	0.002308250404894352	0.0014415180776268244	0.0021383524872362614	0.0020713191479444504	0.0037661162205040455	0.002831678604707122	0.002227780409157276	0.0017368983244523406	0.005583036690950394	0.0019309817580506206	0.002343334723263979	0.0020789331756532192	0.003941687289625406	0.009828389622271061	0.00822675321251154	0.018184132874011993
0.002849528333172202	0.0010178465163335204	0.002507806057110429	0.0018432843498885632	0.0031020217575132847	0.0019403866026550531	0.0019183555850759149	0.0020182894077152014	0.004092381335794926	0.002310700947418809	0.003179924562573433	0.0023787966929376125	0.0017537790117785335	0.012146200984716415	0.00184052181430161	0.001663306844420731	0.001027169986627996	0.003486286848783493	0.008201890625059605	0.004668364766985178	0.005667011719197035
0.0028984704986214638	0.0026307147927582264	0.0011180916335433722	0.008679697290062904	0.004287415649741888	0.0046663833782076836	0.001059236703440547	0.003654895583167672	0.0055860006250441074	0.0032254590187221766	0.004677263088524342	0.0016394747653976083	0.0040668039582669735	0.006571800913661718	0.002530835336074233	0.0032810650300234556	0.0026907031424343586	0.005909362342208624	0.015302570536732674	0.004690560046583414	0.01904873363673687
