0.000768376630730927	0.0006013847887516022	0.0008335104212164879	0.00037777889519929886	0.0007079042843542993	0.0007863765931688249	0.00027640897314995527	0.005038857460021973	0.0011118091642856598	0.0008702977211214602	0.00041678670095279813	0.0012066750787198544	0.0021572245750576258	0.0006889437208883464	0.0015139501774683595	0.001348785124719143	0.0016067373799160123	0.0008136049145832658	0.001544564263895154	0.0007746128831058741	0.01559581607580185	0.006287107244133949	0.0107101546600461	0.005498951300978661
0.002113708993420005	0.0014968836912885308	0.0007911370485089719	0.0008622740278951824	0.0014281005132943392	0.0010042210342362523	0.0004931529983878136	0.005147229414433241	0.002770941238850355	0.001214297371916473	0.00144941546022892	0.002376026473939419	0.0030740578658878803	0.0012118127197027206	0.003560509067028761	0.0027479263953864574	0.0016677953535690904	0.0017946388106793165	0.0016819181619212031	0.0016566802514716983	0.017451567575335503	0.018813632428646088	0.008214225992560387	0.017025792971253395
0.0023283727932721376	0.001172854215838015	0.0008347106049768627	0.0007624229183420539	0.001222152030095458	0.0011708226520568132	0.0005684144562110305	0.005801429972052574	0.002776928711682558	0.0014959308318793774	0.0013850785326212645	0.002046942012384534	0.003080299822613597	0.0014334282604977489	0.003561630379408598	0.002509583020582795	0.0019304692978039384	0.0017836593324318528	0.002061704406514764	0.0017289441311731935	0.013965903781354427	0.01599198952317238	0.009559438563883305	0.013051456771790981
0.004152766894549131	0.0024521872401237488	0.000933342264033854	0.0011862844694405794	0.0015170929254963994	0.0012016334803774953	0.0006239102222025394	0.005896239075809717	0.00574260950088501	0.0016707226168364286	0.0018329027807340026	0.0021046984475106	0.003810464171692729	0.001226514228619635	0.004715140908956528	0.002809908939525485	0.0017480980604887009	0.0017175403190776706	0.0016827774234116077	0.0016006360528990626	0.012381205335259438	0.024286942556500435	0.008475422859191895	0.011490825563669205
0.002958709606900811	0.0038333460688591003	0.0014122262364253402	0.0019297335529699922	0.0018937819404527545	0.002004024339839816	0.0008879077504388988	0.005570822395384312	0.0045883310958743095	0.0027022729627788067	0.0025109988637268543	0.0025792508386075497	0.00595954991877079	0.001553926384076476	0.0029188257176429033	0.002674466697499156	0.0026123938150703907	0.002348093083128333	0.00225807330571115	0.0023458460345864296	0.007361102849245071	0.01774551533162594	0.007646469399333	0.016035566106438637
0.0017675248673185706	0.0024142502807080746	0.0012935225386172533	0.001241110498085618	0.002084004459902644	0.0016657122178003192	0.0007575004128739238	0.004302516113966703	0.0027368960436433554	0.002012448851019144	0.0020504493732005358	0.001689229509793222	0.004319724161177874	0.0012442652368918061	0.0019406063947826624	0.003158056177198887	0.002180654788389802	0.001642481773160398	0.00172816205304116	0.0017812910955399275	0.007643118500709534	0.013810956850647926	0.00760984979569912	0.008882077410817146
0.007625406142324209	0.004824700765311718	0.0021342430263757706	0.0035927777644246817	0.0023604275193065405	0.002110913395881653	0.0012471445370465517	0.0028448039665818214	0.008184181526303291	0.0033700072672218084	0.0032746968790888786	0.0023240104783326387	0.0036294793244451284	0.0018537173746153712	0.005801704246550798	0.003152642399072647	0.0028265954460948706	0.0033583424519747496	0.0022429253440350294	0.002513777930289507	0.007262372877448797	0.03279590234160423	0.0075798844918608665	0.02663913182914257
0.0046161157079041	0.007289819419384003	0.001997354906052351	0.003561088116839528	0.00242608948610723	0.0018323772819712758	0.001270431443117559	0.003276153700426221	0.00965844839811325	0.002841347362846136	0.003548944368958473	0.003081557108089328	0.003865867154672742	0.0019425598438829184	0.005147183779627085	0.003863794030621648	0.0025190929882228374	0.00392480893060565	0.0021593705751001835	0.0027304242830723524	0.005073728505522013	0.027133341878652573	0.008016076870262623	0.021566160023212433
0.0015905314357951283	0.002471302170306444	0.002178426366299391	0.004641002044081688	0.0014882622053846717	0.0028396551497280598	0.0016523828962817788	0.0036630143877118826	0.00203880132175982	0.006156056188046932	0.004934336990118027	0.001727477298118174	0.004137004725635052	0.0023534169886261225	0.002142754616215825	0.0028384304605424404	0.0037150674033910036	0.0051348949782550335	0.003117374377325177	0.003903989912942052	0.004282447509467602	0.009943385608494282	0.012623819522559643	0.04247540980577469
0.0018070533405989408	0.0028135592583566904	0.00285847089253366	0.007535487879067659	0.001373662962578237	0.003514907555654645	0.003185857553035021	0.004662953782826662	0.0022378729190677404	0.004523984156548977	0.00705310283228755	0.0017046787543222308	0.0049414969980716705	0.00443340465426445	0.002435060916468501	0.002283691894263029	0.0042180707678198814	0.007771992590278387	0.003545755986124277	0.005970685742795467	0.0034039136953651905	0.007224583998322487	0.010119498707354069	0.05094952881336212
0.0012864877935498953	0.0018380810506641865	0.0013827476650476456	0.0023226842749863863	0.0010475664166733623	0.0014399044448509812	0.0009981688344851136	0.007109561935067177	0.0017501949332654476	0.0017889139708131552	0.0016905798111110926	0.001175093580968678	0.00593139510601759	0.001474090968258679	0.001419930369593203	0.001486690016463399	0.001895698718726635	0.0018594380235299468	0.0014883801341056824	0.0016535507747903466	0.004112827591598034	0.004958194214850664	0.008135310374200344	0.006499275099486113
0.0017569995252415538	0.0010677430545911193	0.0007193737546913326	0.0006491632666438818	0.0011297157034277916	0.0007257599500007927	0.000571017328184098	0.009711261838674545	0.0016554249450564384	0.0009348797611892223	0.0008518213289789855	0.001203024759888649	0.0029959985986351967	0.00115148164331913	0.0025547838304191828	0.0013547821436077356	0.0013122325763106346	0.0011062114499509335	0.001066080410964787	0.000977731542661786	0.010653246194124222	0.007141060661524534	0.010717334225773811	0.005752873606979847
